,label1,centroid0,centroid1,area,minoraxislength,majoraxislength,eccentricity,minintensity,maxintensity,meanintensity,feretdiametermax,bbox01,bbox11,bbox21,bbox31,meanintensityfrangi,minintensityfrangi,maxintensityfrangi,type,lblpred1,label2,lblpred2,bbox02,bbox12,bbox22,bbox32,lblpred,plate,well,ImageNumber
60,78,2060.494680851064,4133.441489361702,564,22.66674648142041,33.240690684472185,0.7314476690778933,3370,9440,6905.072695035461,36.23534186398688,2046,4120,2075,4148,0.0071501555369047,0,0,RES,N,28.0,N,1889.0,4094.0,2106.0,4271.0,N,F2,1,2
61,79,2064.632218844985,4113.188449848024,329,19.87772994066138,23.67774973367749,0.5433427843360757,3250,8842,6542.425531914893,28.178005607210743,2054,4099,2076,4124,0.0201702086591985,0,0,RES,N,28.0,N,1889.0,4094.0,2106.0,4271.0,N,F2,1,2
62,80,2088.0434210526314,4128.305263157895,760,28.617544816597352,34.72173963761445,0.566303561944941,3652,9726,7073.593421052631,36.61966684720111,2072,4114,2106,4142,0.0170657214225289,0,0,RES,P,28.0,N,1889.0,4094.0,2106.0,4271.0,P,F2,1,2
63,81,2878.394849785408,1090.6609442060085,466,14.256502733814154,43.03753531102149,0.943540420126006,3901,9919,7704.109442060086,41.23105625617661,2860,1084,2900,1101,0.0055526823840484,0,0,RES,N,31.0,N,2860.0,1084.0,2900.0,1101.0,N,F2,1,2
64,82,3152.7747252747254,2851.5494505494507,182,14.978986184514271,16.408546748772476,0.4082345445026574,8349,11177,10317.906593406591,18.601075237738275,3145,2843,3160,2859,0.0062344263443249,0,0,RES,N,32.0,N,3145.0,2843.0,3160.0,2859.0,N,F2,1,2
65,84,3189.4085554866706,2815.938623682579,1613,34.73932120223348,110.02212933305508,0.9488429222321108,5901,11612,10053.684438933664,102.1420579389313,3162,2761,3206,2858,0.0136085181361948,0,0,RES,P,,,,,,,,F2,1,2
66,85,3301.0658436213994,4414.0123456790125,243,15.330174162662937,20.75232062534675,0.6740113848839248,3077,8274,5960.164609053498,21.633307652783937,3293,4405,3311,4423,0.0243733536484111,0,0,RES,N,34.0,N,3293.0,4370.0,3324.0,4423.0,N,F2,1,2
67,86,3306.8939393939395,4403.171717171717,198,14.771447240890074,20.54758090950315,0.6951240117807943,3228,7939,6112.434343434344,22.56102834535696,3296,4395,3318,4414,0.0266267210221768,0,0,RES,N,34.0,N,3293.0,4370.0,3324.0,4423.0,N,F2,1,2
68,87,3314.081280788177,4384.758620689655,406,16.605496016439375,32.448638719073806,0.8591361528903716,2451,8059,5978.278325123153,31.016124838541646,3304,4370,3324,4399,0.0272750043375306,0,0,RES,N,34.0,N,3293.0,4370.0,3324.0,4423.0,N,F2,1,2
69,88,4185.948087431694,2662.814207650273,732,24.79065662450106,54.6519794124274,0.8912005546792903,4974,9855,7326.609289617486,51.24451190127583,4174,2640,4199,2691,0.006084446011627,0,0,RES,P,35.0,N,4174.0,2640.0,4245.0,2691.0,P,F2,1,2
70,89,4196.71186440678,2665.5389830508475,295,17.814973203297654,21.45139148366991,0.5570469431092377,7940,9795,8149.457627118644,22.80350850198276,4188,2656,4207,2678,0.0,0,0,RES,N,35.0,N,4174.0,2640.0,4245.0,2691.0,N,F2,1,2
71,90,4210.227064220184,2655.511467889908,436,15.298210965108662,37.41853659374684,0.91260588132083,4993,8731,7221.724770642202,39.408120990476064,4198,2640,4224,2672,0.0064779803501462,0,0,RES,N,35.0,N,4174.0,2640.0,4245.0,2691.0,N,F2,1,2
72,91,4233.454545454545,2662.1181818181817,330,17.168265179822203,25.60776792602825,0.7419710453574887,5678,8251,7354.712121212121,28.42534080710379,4223,2653,4245,2672,0.002963044914577,0,0,RES,N,35.0,N,4174.0,2640.0,4245.0,2691.0,N,F2,1,2
73,92,4743.794871794872,2625.4102564102564,273,14.618677305031678,25.4532079775016,0.8186201176652738,5354,8524,7212.739926739927,26.248809496813376,4735,2615,4755,2640,0.0065673442277798,0,0,RES,N,36.0,N,4735.0,2615.0,4758.0,2642.0,N,F2,1,2
74,93,4750.484076433121,2634.87898089172,157,13.072400326055382,15.531601677245613,0.5400005475137161,3843,8098,6789.178343949045,16.1245154965971,4744,2628,4758,2642,0.0088107554917877,0,0,RES,N,36.0,N,4735.0,2615.0,4758.0,2642.0,N,F2,1,2
0,3,3290.3449477351915,2455.0548780487807,1148,31.37293477554364,46.661687574814906,0.7402343840576614,5074,10712,7601.132404181185,47.16990566028302,3269,2439,3313,2472,0.0370304142572909,0,0,RES,P,1.0,P,3269.0,2439.0,3313.0,2472.0,P,F4,1,4
1,4,3481.675,3108.4945652173915,920,24.5579404388774,48.95321326338812,0.8650640320348792,4809,10821,7760.759782608696,47.92702786528704,3460,3095,3505,3125,0.0303656795730764,0,0,RES,P,2.0,N,3460.0,3095.0,3505.0,3154.0,P,F4,1,4
2,5,3481.745856353591,3135.432044198895,905,28.24059585001196,40.997346606442775,0.7249137914603949,4247,10637,7388.476243093923,42.43819034784589,3465,3118,3499,3154,0.0450381834323709,0,0,RES,P,2.0,N,3460.0,3095.0,3505.0,3154.0,P,F4,1,4
3,6,3487.4294532627864,2558.4726631393296,1134,31.94140904077971,45.308121545590645,0.7092252209211176,4678,10980,7317.63492063492,45.69463863518345,3467,2542,3510,2577,0.0383753342405833,0,0,RES,P,3.0,P,3467.0,2542.0,3510.0,2577.0,P,F4,1,4
4,7,3547.9507221750214,3075.1146983857266,1177,30.765819038673712,48.93609044293397,0.7776529075776485,5248,10901,7730.659303313509,48.507731342539614,3525,3060,3572,3091,0.0255152317369093,0,0,RES,P,4.0,N,3525.0,3017.0,3572.0,3091.0,P,F4,1,4
5,8,3550.771818181818,3039.049090909091,1100,30.106282716649854,46.85247759390776,0.7662218641086184,4909,11079,7838.772727272727,47.50789408087881,3535,3017,3568,3061,0.0348728617484563,0,0,RES,P,4.0,N,3525.0,3017.0,3572.0,3091.0,P,F4,1,4
6,9,3773.471816283925,3359.300626304802,958,28.246406945013305,43.221490205644585,0.7569032816317259,4161,9731,6747.40605427975,43.17406628984581,3760,3339,3788,3381,0.0280573791332112,0,0,RES,P,5.0,P,3760.0,3339.0,3788.0,3381.0,P,F4,1,4
7,10,3835.552787663108,3400.084223013049,843,25.565557969037897,42.04612265829733,0.7939094234228486,4448,9421,6893.040332147094,42.43819034784589,3819,3382,3853,3419,0.0250530525924752,0,0,RES,P,6.0,P,3819.0,3382.0,3853.0,3419.0,P,F4,1,4
8,11,3893.530612244898,3470.014577259475,1029,27.255631982971256,49.47008189057937,0.8345370481245924,4046,9752,6294.814382896016,50.0,3879,3444,3910,3492,0.0228031030879005,0,0,RES,P,7.0,N,3879.0,3439.0,3930.0,3492.0,P,F4,1,4
9,12,3909.3536737235368,870.359900373599,803,26.95523551959204,38.234792687063305,0.7092149300449283,4948,8861,6782.742216687422,38.897300677553446,3891,857,3928,885,0.0129867907135061,0,0,RES,P,8.0,N,3891.0,857.0,3960.0,907.0,P,F4,1,4
10,13,3913.2161458333335,3455.4166666666665,768,25.133602836215896,39.275014021045294,0.768425932625845,4360,9333,6532.458333333333,40.0,3897,3439,3930,3472,0.0189236473246171,0,0,RES,P,7.0,N,3879.0,3439.0,3930.0,3492.0,P,F4,1,4
11,14,3937.754752851711,891.393536121673,1052,29.210535487307837,46.02632092381791,0.7728009334608839,3956,8996,6220.718631178707,46.84015371452148,3915,877,3960,907,0.0200325133895756,0,0,RES,P,8.0,N,3891.0,857.0,3960.0,907.0,P,F4,1,4
12,15,3931.7526315789473,868.0947368421052,190,12.280951866397723,20.999568513779455,0.8111636377312299,5778,8928,7588.368421052632,21.633307652783937,3925,859,3939,878,0.000943015808848,0,0,RES,N,8.0,N,3891.0,857.0,3960.0,907.0,N,F4,1,4
13,16,4106.954720616571,3683.26493256262,1038,27.79708705084377,48.2935032777359,0.8177409223844859,3775,8778,6088.522157996146,48.104053883222775,4084,3668,4130,3700,0.0172333387974841,0,0,RES,P,10.0,N,4084.0,3668.0,4151.0,3750.0,P,F4,1,4
14,17,4111.378285714286,3713.552,875,28.24611046441512,39.82961326214014,0.7050338974062071,4003,8861,6073.7462857142855,41.340053217188775,4097,3696,4127,3734,0.0167501671491151,0,0,RES,P,10.0,N,4084.0,3668.0,4151.0,3750.0,P,F4,1,4
15,18,4106.4858437146095,1613.8674971687428,883,16.203838410837804,78.75196362088263,0.9786029265570956,3391,9095,6678.257078142696,69.81403870282824,4078,1589,4134,1640,0.0109439002331119,0,0,RES,N,9.0,N,4078.0,1589.0,4134.0,1640.0,N,F4,1,4
16,19,4136.154255319149,3728.83829787234,940,27.36888494592785,44.07325088179997,0.783821418799385,4102,9136,6235.948936170213,44.01136216933077,4122,3708,4151,3750,0.0142850707522204,0,0,RES,P,10.0,N,4084.0,3668.0,4151.0,3750.0,P,F4,1,4
17,20,4155.827345309382,2075.377245508982,1002,29.18256501839427,43.7517398082708,0.7450545531894409,4058,9280,6423.809381237525,44.94441010848846,4140,2055,4172,2097,0.0153127565082534,0,0,RES,P,11.0,P,4140.0,2055.0,4172.0,2097.0,P,F4,1,4
18,21,4379.465878070973,4345.236578707916,1099,29.62902825058635,47.30535034435592,0.7795534810779823,4802,8876,6597.988171064604,47.75981574503821,4357,4330,4402,4361,0.0158350844080956,0,0,RES,P,12.0,P,4357.0,4330.0,4402.0,4361.0,P,F4,1,4
19,22,4384.555431131019,3903.564389697649,893,28.001543180294068,40.80757684042904,0.7274271634156927,4329,8306,6184.236282194849,41.48493702538308,4370,3884,4399,3924,0.0131010437639264,0,0,RES,P,13.0,N,4370.0,3869.0,4447.0,3924.0,P,F4,1,4
20,23,4399.146365422397,4191.10510805501,1018,28.346537585925432,45.769833486948016,0.7851323954751999,4033,9013,6348.134577603143,46.04345773288535,4380,4173,4419,4210,0.0241888881322483,0,0,RES,P,14.0,P,4380.0,4173.0,4419.0,4210.0,P,F4,1,4
21,24,4423.313148788928,3885.617647058824,1156,29.233582059200348,50.62907004682982,0.8164564267634942,3570,8417,5862.317474048443,52.392747589718944,4399,3869,4447,3904,0.0202891897902829,0,0,RES,P,13.0,N,4370.0,3869.0,4447.0,3924.0,P,F4,1,4
22,25,4457.433333333333,4027.661616161616,990,27.02705953092199,46.87044830649327,0.8170031091461171,4484,9135,6157.674747474747,46.400431032480725,4440,4008,4476,4048,0.0171273578094215,0,0,RES,P,15.0,P,4440.0,4008.0,4476.0,4048.0,P,F4,1,4
23,26,4473.430037313433,4193.97854477612,1072,28.894050303942716,47.96379663149311,0.7981839894863197,4303,9038,6326.358208955224,47.53945729601885,4451,4180,4496,4208,0.0153891237665611,0,0,RES,P,16.0,N,4451.0,4167.0,4567.0,4236.0,P,F4,1,4
24,27,4474.127757352941,4221.109375,1088,29.284357107179662,47.78970835285213,0.7902571246888584,4404,9079,6430.598345588235,47.92702786528704,4452,4208,4497,4236,0.0136772885034388,0,0,RES,P,16.0,N,4451.0,4167.0,4567.0,4236.0,P,F4,1,4
25,28,4486.535353535353,3054.8062442607898,1089,28.148047502960505,49.5711980673113,0.823145375847336,4180,8836,6314.504132231405,49.72926703662542,4463,3041,4511,3070,0.0107530058240355,0,0,RES,P,17.0,N,4463.0,3041.0,4531.0,3100.0,P,F4,1,4
26,29,4477.5723981900455,3819.216063348416,884,26.624653407356757,42.35316098843862,0.7777009753938536,4597,8802,6389.550904977376,42.37924020083418,4463,3800,4492,3840,0.0154544872990042,0,0,RES,P,18.0,P,4463.0,3800.0,4492.0,3840.0,P,F4,1,4
27,30,4509.736549165121,3082.2328385899814,1078,30.04016049369032,45.89182731906666,0.7559873034591422,4079,8593,6316.499072356215,48.373546489791295,4488,3066,4531,3100,0.0106654525258904,0,0,RES,P,17.0,N,4463.0,3041.0,4531.0,3100.0,P,F4,1,4
28,31,4513.681945743686,4187.87184284378,1069,27.9008954490992,50.0872126185832,0.8304814521025148,4636,9098,6627.167446211412,50.60632371551998,4496,4167,4534,4210,0.0121499921348227,0,0,RES,P,16.0,N,4451.0,4167.0,4567.0,4236.0,P,F4,1,4
29,32,4521.324084350721,4073.1409544950056,901,25.9867460732282,44.2067621180308,0.8089732201913683,4782,9226,6747.427302996671,44.29446918070021,4502,4057,4542,4090,0.0188107740975498,0,0,RES,P,19.0,P,4502.0,4057.0,4542.0,4090.0,P,F4,1,4
30,33,4543.702089009991,4200.445958219801,1101,30.63233309873382,45.841064937901656,0.7439555655752538,4227,8953,6501.479564032697,46.87216658103186,4521,4186,4567,4216,0.0164017830765289,0,0,RES,P,16.0,N,4451.0,4167.0,4567.0,4236.0,P,F4,1,4
31,34,4580.405581395349,4142.141395348837,1075,30.58491963247093,44.77906158954845,0.7304012376795569,3981,8291,5937.78976744186,45.880278987817846,4559,4127,4603,4158,0.0148818670585657,0,0,RES,P,20.0,P,4559.0,4127.0,4620.0,4159.0,P,F4,1,4
32,35,4588.571150097466,4066.202729044834,1026,28.39482876457456,46.09394794413514,0.7877299190525585,3819,7821,5748.800194931774,46.61544808322666,4569,4048,4609,4085,0.0117098633468214,0,0,RES,P,21.0,P,4569.0,4048.0,4609.0,4085.0,P,F4,1,4
33,36,4592.391304347826,3444.414715719064,299,12.290808196380317,32.866841734993734,0.9274457647020792,5242,8169,7119.311036789298,33.61547262794322,4580,3435,4609,3456,0.003492065445434,0,0,RES,N,22.0,N,4580.0,3435.0,4641.0,3517.0,N,F4,1,4
34,37,4610.741621621622,3473.9664864864867,1850,35.77847320140105,76.84992485956522,0.8850147989693145,4213,8618,6556.883243243244,75.69015788066504,4580,3440,4640,3513,0.0058479584592234,0,0,RES,N,22.0,N,4580.0,3435.0,4641.0,3517.0,N,F4,1,4
35,39,4606.52,4154.33,100,8.563121551060688,15.963838802172862,0.8439591708496018,6758,7291,7064.79,17.029386365926403,4599,4151,4616,4159,0.0,0,0,RES,N,20.0,P,4559.0,4127.0,4620.0,4159.0,N,F4,1,4
36,40,4609.371900826446,4147.479338842975,121,8.161941674673907,19.79955601778778,0.9110804834179712,6416,7303,6809.801652892562,20.615528128088304,4600,4144,4620,4152,0.0,0,0,RES,N,20.0,P,4559.0,4127.0,4620.0,4159.0,N,F4,1,4
37,42,4634.139344262295,3509.0819672131147,122,12.303313769909638,12.954414710701345,0.3130426494206917,6315,8082,7150.524590163935,14.317821063276352,4629,3504,4641,3517,0.0005575202979976,0,0,RES,N,22.0,N,4580.0,3435.0,4641.0,3517.0,N,F4,1,4
38,43,4640.137994480221,4026.242870285189,1087,28.914227734051284,48.02011548102499,0.7984000143035406,3899,8701,5795.810487580497,47.92702786528704,4625,4004,4656,4050,0.0107531416156248,0,0,RES,P,23.0,N,4625.0,4004.0,4669.0,4083.0,P,F4,1,4
39,44,4645.868080094228,3910.1743227326265,849,26.23735167243034,41.34448877573067,0.7728379972648977,4789,9095,6490.72320376914,42.80186911806539,4629,3894,4664,3928,0.0145948234739492,0,0,RES,P,24.0,N,4629.0,3887.0,4689.0,3963.0,P,F4,1,4
40,45,4648.85600794439,4064.684210526316,1007,30.22016833176962,42.87085775278084,0.7092950897750806,4085,8649,5925.366434955313,43.9089968002003,4631,4047,4669,4083,0.0052345472795645,0,0,RES,P,23.0,N,4625.0,4004.0,4669.0,4083.0,P,F4,1,4
41,46,4659.349452554745,2996.191605839416,1096,30.45600480942941,46.0996221720895,0.7506885386827143,4349,8749,6127.675182481752,48.010415536631214,4640,2977,4678,3017,0.0183578036861948,0,0,RES,P,25.0,N,4640.0,2977.0,4709.0,3021.0,P,F4,1,4
42,47,4663.872188139059,3944.519427402863,978,27.201489997411265,45.91616432995227,0.8056319118840246,4430,8928,6218.0920245398775,46.87216658103186,4644,3928,4684,3963,0.0193590666604415,0,0,RES,P,24.0,N,4629.0,3887.0,4689.0,3963.0,P,F4,1,4
43,48,4675.277657266812,3907.799349240781,922,27.79498484496312,42.91260577722768,0.7618857629361412,4553,8972,6466.5911062906725,43.08131845707603,4661,3887,4689,3928,0.0141776538898935,0,0,RES,P,24.0,N,4629.0,3887.0,4689.0,3963.0,P,F4,1,4
44,49,4683.083333333333,3854.425824175824,1092,29.530551857492767,47.1513435072255,0.7795878387137525,4426,8968,6450.840659340659,47.16990566028302,4663,3836,4704,3874,0.015806736610466,0,0,RES,P,26.0,P,4663.0,3836.0,4704.0,3874.0,P,F4,1,4
45,50,4693.031669865643,2999.983685220729,1042,29.167651380765196,45.75482704640297,0.7704693586910828,4538,9075,6223.356046065259,47.20169488482379,4677,2979,4709,3021,0.0146925718473769,0,0,RES,P,25.0,N,4640.0,2977.0,4709.0,3021.0,P,F4,1,4
46,51,4730.99643175736,2992.385370205174,1121,30.387874615250485,47.42687686185365,0.7677653726121512,4284,8911,6401.028545941124,47.16990566028302,4710,2978,4754,3007,0.0151979743208382,0,0,RES,P,27.0,P,4710.0,2978.0,4754.0,3007.0,P,F4,1,4
47,52,4735.159744408946,3213.367412140575,313,16.83755216402238,23.778240392148057,0.7061045679692974,2583,7845,6075.252396166135,24.35159132377184,4724,3205,4747,3222,0.0276436181421721,0,0,RES,N,28.0,N,4724.0,3205.0,4747.0,3222.0,N,F4,1,4
48,53,4767.225305216426,3846.097669256382,901,22.745409944163317,51.7161533970996,0.898089626914289,5016,8203,6591.549389567148,50.92150822589606,4753,3825,4784,3873,0.0021347014102073,0,0,RES,P,29.0,P,4753.0,3825.0,4784.0,3873.0,P,F4,1,4
49,54,4790.13624220837,2050.031166518255,1123,31.173842138631443,45.87974675043902,0.7337046914667944,4626,8956,6597.759572573464,46.32493928760188,4768,2035,4813,2066,0.0188109064366966,0,0,RES,P,30.0,P,4768.0,2035.0,4813.0,2066.0,P,F4,1,4
50,55,4861.553731343283,3589.083582089552,670,26.74847395451212,32.73343230778151,0.576409937037192,4929,8949,6628.840298507463,34.785054261852174,4850,3572,4876,3605,0.0066525248266002,0,0,RES,N,31.0,N,4850.0,3534.0,4886.0,3621.0,N,F4,1,4
51,56,4861.6652542372885,3610.156779661017,236,17.237049958331482,19.35799198354197,0.4551087838248826,5977,8364,7026.618644067797,21.213203435596427,4851,3603,4872,3621,9.185386536037087e-05,0,0,RES,N,31.0,N,4850.0,3534.0,4886.0,3621.0,N,F4,1,4
52,57,4869.778618732261,3556.087038789025,1057,29.129654571179792,46.81697748764374,0.7828560999684775,4678,8801,6496.747398297067,49.72926703662542,4854,3534,4886,3582,0.0101288280163098,0,0,RES,P,31.0,N,4850.0,3534.0,4886.0,3621.0,P,F4,1,4
0,3,115.971875,2069.36875,320,14.676411791967183,29.83059931785828,0.8705998035747491,6144,8735,7760.33125,31.144823004794876,103,2059,128,2082,0.0,0,0,RES,N,1.0,N,103.0,2059.0,128.0,2082.0,N,B1,1,6
1,7,139.5121951219512,2078.9349593495936,123,8.12921730453482,20.165782157666428,0.915147407419046,5893,8934,7628.260162601626,21.587033144922906,136,2069,144,2090,0.0,0,0,RES,N,2.0,N,136.0,2069.0,154.0,2092.0,N,B1,1,6
2,8,147.86335403726707,2083.0,161,11.655956551543378,18.451586408080367,0.7752089959874803,6337,8879,7804.155279503106,20.615528128088304,143,2073,154,2092,0.0,0,0,RES,N,2.0,N,136.0,2069.0,154.0,2092.0,N,B1,1,6
3,9,284.34615384615387,3689.253076923077,1300,34.86264816967253,48.1784342655311,0.6902036059083513,4942,8713,7053.706153846154,49.03060268852505,261,3672,309,3709,0.0137715903886504,0,0,RES,P,3.0,P,261.0,3672.0,309.0,3709.0,P,B1,1,6
4,10,299.82854656222804,3747.4473455178418,1149,30.818246998429977,48.08700206805132,0.7676367535883423,5226,8647,6930.230635335074,48.27007354458868,284,3725,316,3772,0.0173519884302674,0,0,RES,P,4.0,P,284.0,3725.0,316.0,3772.0,P,B1,1,6
5,11,353.7916666666667,1481.6190476190477,168,12.461005298415788,17.82700606211808,0.7151256123685023,5280,8649,7020.601190476191,18.68154169226941,347,1473,360,1491,0.0,0,0,RES,N,5.0,N,347.0,1473.0,360.0,1491.0,N,B1,1,6
6,16,401.8539944903581,3719.3608815427,363,18.994764627975147,26.575584104329582,0.6993851952107881,4843,8775,7922.181818181818,29.154759474226505,390,3704,416,3731,0.005010966460971,0,0,RES,N,6.0,N,390.0,3701.0,417.0,3731.0,N,B1,1,6
7,17,411.25217391304346,3707.4434782608696,115,10.701850554250104,13.98079690322016,0.6434741407391432,5450,8599,7843.286956521739,14.422205101855956,407,3701,417,3714,0.0046258656697111,0,0,RES,N,6.0,N,390.0,3701.0,417.0,3731.0,N,B1,1,6
8,18,429.547141796585,4069.0230141054194,1347,36.33506086279498,47.88238749353396,0.6512773398102987,4902,8436,6835.90868596882,48.25971404805462,406,4050,452,4092,0.0089421174503653,0,0,RES,P,7.0,N,406.0,4050.0,534.0,4198.0,P,B1,1,6
9,19,452.76024590163934,4098.383879781421,1464,34.37464827880836,54.94788402392049,0.7801549022549956,4701,8440,6664.335382513661,57.28001396647874,433,4072,471,4127,0.0098460771317937,0,0,RES,P,7.0,N,406.0,4050.0,534.0,4198.0,P,B1,1,6
10,20,468.2250225022502,4137.808280828082,1111,37.50040389686331,44.012488267098725,0.5234765582142856,7794,8690,8330.03510351035,47.67598976424087,447,4119,489,4166,0.0,0,0,RES,P,7.0,N,406.0,4050.0,534.0,4198.0,P,B1,1,6
11,21,484.8226555246054,4101.8616527390905,1077,32.13189898257634,43.29152270556487,0.6701546409489916,5178,8571,6938.843082636955,46.22769732530488,467,4084,504,4121,0.0101110191647676,0,0,RES,P,7.0,N,406.0,4050.0,534.0,4198.0,P,B1,1,6
12,22,492.1757950530035,3662.412544169612,1132,31.214985925663843,47.50113302033217,0.7537668686411172,5331,8830,7195.443462897527,49.24428900898052,469,3645,515,3681,0.0086442233328172,0,0,RES,P,8.0,N,469.0,3645.0,543.0,3704.0,P,B1,1,6
13,23,484.6346863468635,4166.734317343174,271,17.750178576776907,20.14739242613925,0.4730861469386442,6371,8458,7727.79704797048,22.47220505424423,475,4159,496,4179,0.0005312509640736,0,0,RES,N,7.0,N,406.0,4050.0,534.0,4198.0,N,B1,1,6
14,24,495.5684454756381,4150.438515081207,862,30.15314186263393,40.06581787922758,0.6584891737344891,4811,8536,6926.996519721578,42.15447781671598,479,4133,511,4173,0.0091634765378625,0,0,RES,P,7.0,N,406.0,4050.0,534.0,4198.0,P,B1,1,6
15,25,511.4210110584518,4175.152448657188,1266,31.382368281676392,56.59642688600051,0.8321878493031821,4823,8568,6838.350710900474,54.644304369257,486,4152,534,4198,0.0082558629208441,0,0,RES,P,7.0,N,406.0,4050.0,534.0,4198.0,P,B1,1,6
16,26,523.1668351870576,3683.851365015167,989,31.27277495583492,40.80818237074285,0.6424401109879783,5799,9543,7304.565217391304,42.20189569201838,505,3667,543,3704,0.0069609457171663,0,0,RES,P,8.0,N,469.0,3645.0,543.0,3704.0,P,B1,1,6
17,27,541.4831730769231,4238.197115384615,416,16.680334665319283,32.42485162280068,0.8575320379873999,2130,9011,7495.329326923077,31.622776601683796,527,4228,557,4250,0.0101746124594712,0,0,RES,N,9.0,N,527.0,4228.0,627.0,4299.0,N,B1,1,6
18,28,572.0011614401858,4262.135307781649,1722,37.3516289451516,67.30167340698598,0.8318582756770776,8141,8923,8648.228803716609,70.60453243241541,537,4241,606,4286,1.8940118228128837e-05,0,0,RES,N,9.0,N,527.0,4228.0,627.0,4299.0,N,B1,1,6
19,29,577.888,4287.698666666666,375,19.614668134965807,25.428604526740727,0.6363962017558408,1030,9970,6704.384,27.202941017470888,565,4276,589,4299,0.0500376660937529,0,0,RES,N,9.0,N,527.0,4228.0,627.0,4299.0,N,B1,1,6
20,30,594.9957446808511,4280.404255319149,235,15.33797797111254,21.169716959367683,0.6892490780646945,963,8696,6601.144680851064,24.596747752497688,588,4272,605,4294,0.0539375291049854,0,0,RES,N,9.0,N,527.0,4228.0,627.0,4299.0,N,B1,1,6
21,31,606.8725388601036,4244.338860103627,965,25.8093354823714,48.51332497157119,0.8467411597227504,5655,8687,7341.295336787564,48.54894437575342,584,4228,627,4264,0.0139078117844954,0,0,RES,P,9.0,N,527.0,4228.0,627.0,4299.0,P,B1,1,6
22,32,637.0218009478673,4333.874881516587,1055,31.99882957247821,43.87918303830686,0.6842489215714777,5681,8651,7306.01990521327,49.09175083453431,615,4316,658,4352,0.0055918399295093,0,0,RES,P,10.0,N,615.0,4273.0,755.0,4420.0,P,B1,1,6
23,33,643.632768361582,4365.344632768361,1062,27.651393320983374,50.43843163980023,0.8363336905251674,5591,8738,7157.380414312618,51.31276644267,620,4348,665,4387,0.0028910701749694,0,0,RES,P,10.0,N,615.0,4273.0,755.0,4420.0,P,B1,1,6
24,34,646.1678832116788,4295.480535279806,822,27.16959371738416,40.52734444685267,0.7419985099666777,5829,8981,7479.532846715329,41.593268686170845,630,4277,661,4318,0.0050036029122242,0,0,RES,P,10.0,N,615.0,4273.0,755.0,4420.0,P,B1,1,6
25,35,652.7838862559241,3378.8729857819903,1055,29.275263600874435,47.588211745111934,0.7883875474423357,4180,8731,6602.41990521327,48.05205510693585,637,3358,669,3405,0.0116418912810504,0,0,RES,P,11.0,P,637.0,3358.0,669.0,3405.0,P,B1,1,6
26,36,673.9123314065511,4390.61753371869,1038,33.41743919483362,40.55693834284577,0.56664279405279,5128,8973,6983.599229287091,44.553338819890925,655,4369,691,4413,0.006152538952826,0,0,RES,P,10.0,N,615.0,4273.0,755.0,4420.0,P,B1,1,6
27,37,671.8345626975764,4351.755532139094,949,27.89272967907383,47.526098544362526,0.809664576800628,4172,8759,6693.281348788199,51.22499389946279,655,4329,692,4372,0.0054418150792596,0,0,RES,P,10.0,N,615.0,4273.0,755.0,4420.0,P,B1,1,6
28,38,670.0393313667649,4308.777777777777,1017,28.63586984792631,46.65539274596739,0.7894817304470431,5540,8871,7031.399213372665,45.880278987817846,653,4288,687,4333,0.0048092200232162,0,0,RES,P,10.0,N,615.0,4273.0,755.0,4420.0,P,B1,1,6
29,39,685.6120603015075,4303.970854271357,995,28.39876912946872,82.09623549584013,0.9382638339068212,4537,8532,7396.454271356783,72.00694410957877,670,4273,701,4344,0.0027560069140735,0,0,RES,P,10.0,N,615.0,4273.0,755.0,4420.0,P,B1,1,6
30,40,685.4674022066199,3722.856569709128,997,28.465127585529256,45.80104135075193,0.7834179664182526,4643,8814,6517.046138415246,47.12748667179272,671,3703,702,3748,0.0081499766052549,0,0,RES,P,12.0,N,671.0,3703.0,714.0,3779.0,P,B1,1,6
31,41,697.2785714285715,3756.659183673469,980,30.195070033916085,42.31059196144076,0.7004996514228142,5126,8689,6643.2959183673465,44.384682042344295,679,3737,714,3779,0.0053115196003804,0,0,RES,P,12.0,N,671.0,3703.0,714.0,3779.0,P,B1,1,6
32,42,696.492565055762,4339.918215613383,538,21.68105457308769,33.955505967766534,0.7696104853798551,5300,8513,6810.236059479554,36.12478373637688,688,4323,710,4359,0.0055256755626355,0,0,RES,N,10.0,N,615.0,4273.0,755.0,4420.0,N,B1,1,6
33,43,702.3121212121212,4364.772727272727,330,18.527982478364397,23.17002194010067,0.6004621051490028,4732,8202,6131.769696969697,25.55386467836128,691,4356,713,4375,0.0030335026454381,0,0,RES,N,10.0,N,615.0,4273.0,755.0,4420.0,N,B1,1,6
34,45,695.7824351297405,4387.99001996008,501,15.33431093806878,46.381695091036136,0.9437670214229328,3297,8054,6675.586826347306,43.60045871318328,682,4369,710,4407,0.0031945782472616,0,0,RES,N,10.0,N,615.0,4273.0,755.0,4420.0,N,B1,1,6
35,46,707.2,4411.488,250,15.308909898873424,21.64816328717463,0.7070445608137189,4755,8442,7248.46,24.166091947189145,695,4403,717,4420,0.0047718379632458,0,0,RES,N,10.0,N,615.0,4273.0,755.0,4420.0,N,B1,1,6
